path,source_SeriesInstanceUID,PatientID,SOPInstanceUID,NumberOfFrames,temporal_type,decode_ok,decode_error,pixel_array_shape,pixel_dtype,representative_frame_index,frame_height,frame_width,aspect_ratio,pixel_min,pixel_max,pixel_mean,pixel_std,p01,p99,robust_dynamic_range,zero_fraction,wide_layout_candidate,preview_path
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780/00000014.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.248139523117976115667972626780,LiverUS-76,1.3.6.1.4.1.14519.5.2.1.1188.2803.238999960189543610143264345214,1,single_frame,True,,"(970, 1552, 3)",uint8,0,970,1552,1.6,0.0,255.0,17.524063110351562,35.016788482666016,0.0,150.0,150.0,0.6633422786693591,True,qc/week2_preview_frames/LiverUS-76__1.3.6.1.4.1.14519.5.2.1.1188.2803.238999960189543610143264345214__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121/00000001.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121,LiverUS-110,1.3.6.1.4.1.14519.5.2.1.1188.2803.944192085663121583300360288856,1,single_frame,True,,"(720, 960, 3)",uint8,0,720,960,1.3333,0.0,255.0,28.294687271118164,41.16651916503906,0.0,164.0,164.0,0.5746064814814815,False,qc/week2_preview_frames/LiverUS-110__1.3.6.1.4.1.14519.5.2.1.1188.2803.944192085663121583300360288856__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121/00000002.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121,LiverUS-110,1.3.6.1.4.1.14519.5.2.1.1188.2803.113747877354815840525572061301,1,single_frame,True,,"(720, 960, 3)",uint8,0,720,960,1.3333,0.0,255.0,30.372364044189453,42.68716812133789,0.0,162.01998901367188,162.01998901367188,0.5504803240740741,False,qc/week2_preview_frames/LiverUS-110__1.3.6.1.4.1.14519.5.2.1.1188.2803.113747877354815840525572061301__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121/00000003.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121,LiverUS-110,1.3.6.1.4.1.14519.5.2.1.1188.2803.176936953711668281073280293789,1,single_frame,True,,"(720, 960, 3)",uint8,0,720,960,1.3333,0.0,255.0,31.366079330444336,43.88493347167969,0.0,172.0,172.0,0.535306712962963,False,qc/week2_preview_frames/LiverUS-110__1.3.6.1.4.1.14519.5.2.1.1188.2803.176936953711668281073280293789__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121/00000004.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121,LiverUS-110,1.3.6.1.4.1.14519.5.2.1.1188.2803.979462896358811098444337073310,40,multi_frame_cine,True,,"(40, 649, 1170, 3)",uint8,20,649,1170,1.8028,0.0,255.0,47.69227981567383,68.3328857421875,0.0,230.0,230.0,0.5247586688264655,True,qc/week2_preview_frames/LiverUS-110__1.3.6.1.4.1.14519.5.2.1.1188.2803.979462896358811098444337073310__f0020.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121/00000005.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121,LiverUS-110,1.3.6.1.4.1.14519.5.2.1.1188.2803.632712339287292340226531209114,58,multi_frame_cine,True,,"(58, 649, 1170, 3)",uint8,29,649,1170,1.8028,0.0,255.0,50.25065231323242,66.96577453613281,0.0,223.0,223.0,0.4276427903546547,True,qc/week2_preview_frames/LiverUS-110__1.3.6.1.4.1.14519.5.2.1.1188.2803.632712339287292340226531209114__f0029.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121/00000006.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121,LiverUS-110,1.3.6.1.4.1.14519.5.2.1.1188.2803.573227724537775156764895012748,1,single_frame,True,,"(720, 960, 3)",uint8,0,720,960,1.3333,0.0,255.0,29.338653564453125,43.30534744262695,0.0,183.0,183.0,0.5647945601851851,False,qc/week2_preview_frames/LiverUS-110__1.3.6.1.4.1.14519.5.2.1.1188.2803.573227724537775156764895012748__f0000.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121/00000007.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121,LiverUS-110,1.3.6.1.4.1.14519.5.2.1.1188.2803.199317211035425875396744633691,56,multi_frame_cine,True,,"(56, 649, 1170, 3)",uint8,28,649,1170,1.8028,0.0,255.0,49.899173736572266,70.52135467529297,0.0,231.0,231.0,0.511770903296327,True,qc/week2_preview_frames/LiverUS-110__1.3.6.1.4.1.14519.5.2.1.1188.2803.199317211035425875396744633691__f0028.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121/00000008.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.282451098878577561426112396121,LiverUS-110,1.3.6.1.4.1.14519.5.2.1.1188.2803.775974643413852707919536555197,59,multi_frame_cine,True,,"(59, 649, 1170, 3)",uint8,29,649,1170,1.8028,0.0,255.0,50.36636352539063,71.23165893554688,0.0,239.8109893798828,239.8109893798828,0.5091356854068718,True,qc/week2_preview_frames/LiverUS-110__1.3.6.1.4.1.14519.5.2.1.1188.2803.775974643413852707919536555197__f0029.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.627170630623346873092019565744/00000001.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.627170630623346873092019565744,LiverUS-106,1.3.6.1.4.1.14519.5.2.1.1188.2803.120466196627538514118484213040,75,multi_frame_cine,True,,"(75, 649, 1170, 3)",uint8,37,649,1170,1.8028,0.0,255.0,18.54888343811035,39.63481903076172,0.0,172.0,172.0,0.5471784336191116,True,qc/week2_preview_frames/LiverUS-106__1.3.6.1.4.1.14519.5.2.1.1188.2803.120466196627538514118484213040__f0037.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.627170630623346873092019565744/00000002.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.627170630623346873092019565744,LiverUS-106,1.3.6.1.4.1.14519.5.2.1.1188.2803.132048047837672121260037347061,103,multi_frame_cine,True,,"(103, 649, 1170, 3)",uint8,51,649,1170,1.8028,0.0,255.0,18.610408782958984,39.819114685058594,0.0,173.0,173.0,0.5467398891127705,True,qc/week2_preview_frames/LiverUS-106__1.3.6.1.4.1.14519.5.2.1.1188.2803.132048047837672121260037347061__f0051.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.627170630623346873092019565744/00000003.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.627170630623346873092019565744,LiverUS-106,1.3.6.1.4.1.14519.5.2.1.1188.2803.278860334838430509945355919813,94,multi_frame_cine,True,,"(94, 649, 1170, 3)",uint8,47,649,1170,1.8028,0.0,255.0,19.366886138916016,40.09605407714844,0.0,172.93174743652344,172.93174743652344,0.534414549668787,True,qc/week2_preview_frames/LiverUS-106__1.3.6.1.4.1.14519.5.2.1.1188.2803.278860334838430509945355919813__f0047.png
raw/week2_batch/extracted/1.3.6.1.4.1.14519.5.2.1.1188.2803.627170630623346873092019565744/00000004.dcm,1.3.6.1.4.1.14519.5.2.1.1188.2803.627170630623346873092019565744,LiverUS-106,1.3.6.1.4.1.14519.5.2.1.1188.2803.304516682945558916403690973956,59,multi_frame_cine,True,,"(59, 649, 1170, 3)",uint8,29,649,1170,1.8028,0.0,255.0,19.07737922668457,40.05125045776367,0.0,172.91099548339844,172.91099548339844,0.540670064398878,True,qc/week2_preview_frames/LiverUS-106__1.3.6.1.4.1.14519.5.2.1.1188.2803.304516682945558916403690973956__f0029.png
